Zelfgemaakt profiel,,Geo-floor,,air-floor,,water-floor
1,,0.910859546,,0.95948732,,0.900836374
1,,0.910859546,,0.95948732,,0.900836374
1,,0.910859546,,0.95948732,,0.900836374
1,,0.910859546,,0.95948732,,0.900836374
1,,0.864347569,,0.929337071,,0.887780775
1,,0.864347569,,0.929337071,,0.887780775
1,,0.864347569,,0.929337071,,0.887780775
1,,0.864347569,,0.929337071,,0.887780775
1,,0.813959594,,0.893866191,,0.864933475
1,,0.813959594,,0.893866191,,0.864933475
1,,0.813959594,,0.893866191,,0.864933475
1,,0.813959594,,0.893866191,,0.864933475
1,,0.765509618,,0.85839531,,0.838822276
1,,0.765509618,,0.85839531,,0.838822276
1,,0.765509618,,0.85839531,,0.838822276
1,,0.765509618,,0.85839531,,0.838822276
1,,0.717059642,,0.821150886,,0.809447177
1,,0.717059642,,0.821150886,,0.809447177
1,,0.717059642,,0.821150886,,0.809447177
1,,0.717059642,,0.821150886,,0.809447177
1,,0.697679652,,0.806962533,,0.802919377
1,,0.697679652,,0.806962533,,0.802919377
1,,0.697679652,,0.806962533,,0.802919377
1,,0.697679652,,0.806962533,,0.802919377
1,,0.664733669,,0.778585829,,0.780072078
1,,0.664733669,,0.778585829,,0.780072078
1,,0.664733669,,0.778585829,,0.780072078
1,,0.664733669,,0.778585829,,0.780072078
1,,0.637601682,,0.7573033,,0.760488678
1,,0.637601682,,0.7573033,,0.760488678
1,,0.637601682,,0.7573033,,0.760488678
1,,0.637601682,,0.7573033,,0.760488678
1,,0.618221692,,0.741341404,,0.753960879
1,,0.618221692,,0.741341404,,0.753960879
1,,0.618221692,,0.741341404,,0.753960879
1,,0.618221692,,0.741341404,,0.753960879
1,,0.604655698,,0.73070014,,0.744169179
1,,0.604655698,,0.73070014,,0.744169179
1,,0.604655698,,0.73070014,,0.744169179
1,,0.604655698,,0.73070014,,0.744169179
1,,0.596903702,,0.723605964,,0.737641379
1,,0.596903702,,0.723605964,,0.737641379
1,,0.596903702,,0.723605964,,0.737641379
1,,0.596903702,,0.723605964,,0.737641379
1,,0.587213707,,0.714738244,,0.731113579
1,,0.587213707,,0.714738244,,0.731113579
1,,0.587213707,,0.714738244,,0.731113579
1,,0.587213707,,0.714738244,,0.731113579
1,,0.58139971,,0.709417612,,0.724585779
1,,0.58139971,,0.709417612,,0.724585779
1,,0.58139971,,0.709417612,,0.724585779
1,,0.58139971,,0.709417612,,0.724585779
1,,0.583337709,,0.707644068,,0.71805798
1,,0.583337709,,0.707644068,,0.71805798
1,,0.583337709,,0.707644068,,0.71805798
1,,0.583337709,,0.707644068,,0.71805798
1,,0.627911687,,0.736020772,,0.727849679
1,,0.627911687,,0.736020772,,0.727849679
1,,0.627911687,,0.736020772,,0.727849679
1,,0.627911687,,0.736020772,,0.727849679
1,,0.703493649,,0.792774181,,0.763752578
1,,0.703493649,,0.792774181,,0.763752578
1,,0.703493649,,0.792774181,,0.763752578
1,,0.703493649,,0.792774181,,0.763752578
1,,0.779075612,,0.851301134,,0.806183277
1,,0.779075612,,0.851301134,,0.806183277
1,,0.779075612,,0.851301134,,0.806183277
1,,0.779075612,,0.851301134,,0.806183277
1,,0.829463586,,0.890319103,,0.838822276
1,,0.829463586,,0.890319103,,0.838822276
1,,0.829463586,,0.890319103,,0.838822276
1,,0.829463586,,0.890319103,,0.838822276
1,,0.860471571,,0.916922263,,0.861669575
1,,0.860471571,,0.916922263,,0.861669575
1,,0.860471571,,0.916922263,,0.861669575
1,,0.860471571,,0.916922263,,0.861669575
1,,0.887603557,,0.938204791,,0.881252975
1,,0.887603557,,0.938204791,,0.881252975
1,,0.887603557,,0.938204791,,0.881252975
1,,0.887603557,,0.938204791,,0.881252975
1,,0.908921547,,0.952393144,,0.891044675
1,,0.908921547,,0.952393144,,0.891044675
1,,0.908921547,,0.952393144,,0.891044675
1,,0.908921547,,0.952393144,,0.891044675
1,,0.918611542,,0.95948732,,0.894308575
1,,0.918611542,,0.95948732,,0.894308575
1,,0.918611542,,0.95948732,,0.894308575
1,,0.918611542,,0.95948732,,0.894308575
1,,0.92248754,,0.961260864,,0.894308575
1,,0.92248754,,0.961260864,,0.894308575
1,,0.92248754,,0.961260864,,0.894308575
1,,0.92248754,,0.961260864,,0.894308575
1,,0.916673543,,0.955940232,,0.887780775
1,,0.916673543,,0.955940232,,0.887780775
1,,0.916673543,,0.955940232,,0.887780775
1,,0.916673543,,0.955940232,,0.887780775
1,,0.899231552,,0.943525424,,0.877989075
1,,0.899231552,,0.943525424,,0.877989075
1,,0.899231552,,0.943525424,,0.877989075
1,,0.899231552,,0.943525424,,0.877989075
1,,0.883727559,,0.934657703,,0.874725175
1,,0.883727559,,0.934657703,,0.874725175
1,,0.883727559,,0.934657703,,0.874725175
1,,0.883727559,,0.934657703,,0.874725175
1,,0.86240957,,0.920469351,,0.868197375
1,,0.86240957,,0.920469351,,0.868197375
1,,0.86240957,,0.920469351,,0.868197375
1,,0.86240957,,0.920469351,,0.868197375
1,,0.839153582,,0.904507455,,0.858405676
1,,0.839153582,,0.904507455,,0.858405676
1,,0.839153582,,0.904507455,,0.858405676
1,,0.839153582,,0.904507455,,0.858405676
1,,0.827525587,,0.893866191,,0.848613976
1,,0.827525587,,0.893866191,,0.848613976
1,,0.827525587,,0.893866191,,0.848613976
1,,0.827525587,,0.893866191,,0.848613976
1,,0.82171159,,0.890319103,,0.848613976
1,,0.82171159,,0.890319103,,0.848613976
1,,0.82171159,,0.890319103,,0.848613976
1,,0.82171159,,0.890319103,,0.848613976
1,,0.808145597,,0.879677838,,0.838822276
1,,0.808145597,,0.879677838,,0.838822276
1,,0.808145597,,0.879677838,,0.838822276
1,,0.808145597,,0.879677838,,0.838822276
1,,0.798455602,,0.872583662,,0.832294476
1,,0.798455602,,0.872583662,,0.832294476
1,,0.798455602,,0.872583662,,0.832294476
1,,0.798455602,,0.872583662,,0.832294476
1,,0.792641605,,0.86726303,,0.829030576
1,,0.792641605,,0.86726303,,0.829030576
1,,0.792641605,,0.86726303,,0.829030576
1,,0.792641605,,0.86726303,,0.829030576
1,,0.792641605,,0.869036574,,0.832294476
1,,0.792641605,,0.869036574,,0.832294476
1,,0.792641605,,0.869036574,,0.832294476
1,,0.792641605,,0.869036574,,0.832294476
1,,0.788765607,,0.865489486,,0.829030576
1,,0.788765607,,0.865489486,,0.829030576
1,,0.788765607,,0.865489486,,0.829030576
1,,0.788765607,,0.865489486,,0.829030576
1,,0.784889609,,0.865489486,,0.829030576
1,,0.784889609,,0.865489486,,0.829030576
1,,0.784889609,,0.865489486,,0.829030576
1,,0.784889609,,0.865489486,,0.829030576
1,,0.777137612,,0.860168854,,0.829030576
1,,0.777137612,,0.860168854,,0.829030576
1,,0.777137612,,0.860168854,,0.829030576
1,,0.777137612,,0.860168854,,0.829030576
1,,0.769385616,,0.853074678,,0.822502777
1,,0.769385616,,0.853074678,,0.822502777
1,,0.769385616,,0.853074678,,0.822502777
1,,0.769385616,,0.853074678,,0.822502777
1,,0.792641605,,0.86726303,,0.825766676
1,,0.792641605,,0.86726303,,0.825766676
1,,0.792641605,,0.86726303,,0.825766676
1,,0.792641605,,0.86726303,,0.825766676
1,,0.837215583,,0.899186823,,0.848613976
1,,0.837215583,,0.899186823,,0.848613976
1,,0.837215583,,0.899186823,,0.848613976
1,,0.837215583,,0.899186823,,0.848613976
1,,0.877913562,,0.929337071,,0.868197375
1,,0.877913562,,0.929337071,,0.868197375
1,,0.877913562,,0.929337071,,0.868197375
1,,0.877913562,,0.929337071,,0.868197375
1,,0.905045549,,0.9506196,,0.887780775
1,,0.905045549,,0.9506196,,0.887780775
1,,0.905045549,,0.9506196,,0.887780775
1,,0.905045549,,0.9506196,,0.887780775
1,,0.932177535,,0.973675672,,0.907364174
1,,0.932177535,,0.973675672,,0.907364174
1,,0.932177535,,0.973675672,,0.907364174
1,,0.932177535,,0.973675672,,0.907364174
1,,0.947681527,,0.987864024,,0.923683674
1,,0.947681527,,0.987864024,,0.923683674
1,,0.947681527,,0.987864024,,0.923683674
1,,0.947681527,,0.987864024,,0.923683674
1,,0.961247521,,0.998505288,,0.933475373
1,,0.961247521,,0.998505288,,0.933475373
1,,0.961247521,,0.998505288,,0.933475373
1,,0.961247521,,0.998505288,,0.933475373
1,,0.970937516,,1.005599465,,0.940003173
1,,0.970937516,,1.005599465,,0.940003173
1,,0.970937516,,1.005599465,,0.940003173
1,,0.970937516,,1.005599465,,0.940003173
1,,0.96318552,,0.998505288,,0.933475373
1,,0.96318552,,0.998505288,,0.933475373
1,,0.96318552,,0.998505288,,0.933475373
1,,0.96318552,,0.998505288,,0.933475373
1,,0.951557526,,0.989637568,,0.926947574
1,,0.951557526,,0.989637568,,0.926947574
1,,0.951557526,,0.989637568,,0.926947574
1,,0.951557526,,0.989637568,,0.926947574
1,,0.934115534,,0.975449216,,0.913891974
1,,0.934115534,,0.975449216,,0.913891974
1,,0.934115534,,0.975449216,,0.913891974
1,,0.934115534,,0.975449216,,0.913891974
1,,0.897293553,,0.952393144,,0.904100274
1,,0.897293553,,0.952393144,,0.904100274
1,,0.897293553,,0.952393144,,0.904100274
1,,0.897293553,,0.952393144,,0.904100274
1,,0.860471571,,0.929337071,,0.891044675
1,,0.860471571,,0.929337071,,0.891044675
1,,0.860471571,,0.929337071,,0.891044675
1,,0.860471571,,0.929337071,,0.891044675
1,,0.82171159,,0.897413279,,0.864933475
1,,0.82171159,,0.897413279,,0.864933475
1,,0.82171159,,0.897413279,,0.864933475
1,,0.82171159,,0.897413279,,0.864933475
1,,0.784889609,,0.86726303,,0.838822276
1,,0.784889609,,0.86726303,,0.838822276
1,,0.784889609,,0.86726303,,0.838822276
1,,0.784889609,,0.86726303,,0.838822276
1,,0.757757622,,0.847754046,,0.822502777
1,,0.757757622,,0.847754046,,0.822502777
1,,0.757757622,,0.847754046,,0.822502777
1,,0.757757622,,0.847754046,,0.822502777
1,,0.732563635,,0.830018606,,0.812711077
1,,0.732563635,,0.830018606,,0.812711077
1,,0.732563635,,0.830018606,,0.812711077
1,,0.732563635,,0.830018606,,0.812711077
1,,0.720935641,,0.82292443,,0.812711077
1,,0.720935641,,0.82292443,,0.812711077
1,,0.720935641,,0.82292443,,0.812711077
1,,0.720935641,,0.82292443,,0.812711077
1,,0.705431648,,0.810509621,,0.802919377
1,,0.705431648,,0.810509621,,0.802919377
1,,0.705431648,,0.810509621,,0.802919377
1,,0.705431648,,0.810509621,,0.802919377
1,,0.691865655,,0.799868357,,0.796391577
1,,0.691865655,,0.799868357,,0.796391577
1,,0.691865655,,0.799868357,,0.796391577
1,,0.691865655,,0.799868357,,0.796391577
1,,0.680237661,,0.792774181,,0.789863778
1,,0.680237661,,0.792774181,,0.789863778
1,,0.680237661,,0.792774181,,0.789863778
1,,0.680237661,,0.792774181,,0.789863778
1,,0.672485665,,0.783906461,,0.783335978
1,,0.672485665,,0.783906461,,0.783335978
1,,0.672485665,,0.783906461,,0.783335978
1,,0.672485665,,0.783906461,,0.783335978
1,,0.664733669,,0.776812285,,0.776808178
1,,0.664733669,,0.776812285,,0.776808178
1,,0.664733669,,0.776812285,,0.776808178
1,,0.664733669,,0.776812285,,0.776808178
1,,0.666671668,,0.771491653,,0.763752578
1,,0.666671668,,0.771491653,,0.763752578
1,,0.666671668,,0.771491653,,0.763752578
1,,0.666671668,,0.771491653,,0.763752578
1,,0.74225363,,0.824697974,,0.793127677
1,,0.74225363,,0.824697974,,0.793127677
1,,0.74225363,,0.824697974,,0.793127677
1,,0.74225363,,0.824697974,,0.793127677
1,,0.827525587,,0.884998471,,0.829030576
1,,0.827525587,,0.884998471,,0.829030576
1,,0.827525587,,0.884998471,,0.829030576
1,,0.827525587,,0.884998471,,0.829030576
1,,0.912797545,,0.947072512,,0.871461275
1,,0.912797545,,0.947072512,,0.871461275
1,,0.912797545,,0.947072512,,0.871461275
1,,0.912797545,,0.947072512,,0.871461275
1,,0.980627511,,0.996731744,,0.907364174
1,,0.980627511,,0.996731744,,0.907364174
1,,0.980627511,,0.996731744,,0.907364174
1,,0.980627511,,0.996731744,,0.907364174
1,,1.034891484,,1.035749713,,0.936739273
1,,1.034891484,,1.035749713,,0.936739273
1,,1.034891484,,1.035749713,,0.936739273
1,,1.034891484,,1.035749713,,0.936739273
1,,1.079465462,,1.06944705,,0.962850473
1,,1.079465462,,1.06944705,,0.962850473
1,,1.079465462,,1.06944705,,0.962850473
1,,1.079465462,,1.06944705,,0.962850473
1,,1.108535447,,1.090729578,,0.979169972
1,,1.108535447,,1.090729578,,0.979169972
1,,1.108535447,,1.090729578,,0.979169972
1,,1.108535447,,1.090729578,,0.979169972
1,,1.127915438,,1.101370842,,0.985697772
1,,1.127915438,,1.101370842,,0.985697772
1,,1.127915438,,1.101370842,,0.985697772
1,,1.127915438,,1.101370842,,0.985697772
1,,1.129853437,,1.101370842,,0.985697772
1,,1.129853437,,1.101370842,,0.985697772
1,,1.129853437,,1.101370842,,0.985697772
1,,1.129853437,,1.101370842,,0.985697772
1,,1.12403944,,1.09605021,,0.979169972
1,,1.12403944,,1.09605021,,0.979169972
1,,1.12403944,,1.09605021,,0.979169972
1,,1.12403944,,1.09605021,,0.979169972
1,,1.106597448,,1.085408946,,0.969378272
1,,1.106597448,,1.085408946,,0.969378272
1,,1.106597448,,1.085408946,,0.969378272
1,,1.106597448,,1.085408946,,0.969378272
1,,1.075589464,,1.06944705,,0.969378272
1,,1.075589464,,1.06944705,,0.969378272
1,,1.075589464,,1.06944705,,0.969378272
1,,1.075589464,,1.06944705,,0.969378272
1,,0.994193504,,1.016240729,,0.940003173
1,,0.994193504,,1.016240729,,0.940003173
1,,0.994193504,,1.016240729,,0.940003173
1,,0.994193504,,1.016240729,,0.940003173
1,,0.936053533,,0.97722276,,0.913891974
1,,0.936053533,,0.97722276,,0.913891974
1,,0.936053533,,0.97722276,,0.913891974
1,,0.936053533,,0.97722276,,0.913891974
1,,0.899231552,,0.948846056,,0.894308575
1,,0.899231552,,0.948846056,,0.894308575
1,,0.899231552,,0.948846056,,0.894308575
1,,0.899231552,,0.948846056,,0.894308575
1,,0.858533572,,0.920469351,,0.874725175
1,,0.858533572,,0.920469351,,0.874725175
1,,0.858533572,,0.920469351,,0.874725175
1,,0.858533572,,0.920469351,,0.874725175
1,,0.829463586,,0.899186823,,0.858405676
1,,0.829463586,,0.899186823,,0.858405676
1,,0.829463586,,0.899186823,,0.858405676
1,,0.829463586,,0.899186823,,0.858405676
1,,0.808145597,,0.881451383,,0.845350076
1,,0.808145597,,0.881451383,,0.845350076
1,,0.808145597,,0.881451383,,0.845350076
1,,0.808145597,,0.881451383,,0.845350076
1,,0.788765607,,0.86726303,,0.832294476
1,,0.788765607,,0.86726303,,0.832294476
1,,0.788765607,,0.86726303,,0.832294476
1,,0.788765607,,0.86726303,,0.832294476
1,,0.771323615,,0.853074678,,0.819238877
1,,0.771323615,,0.853074678,,0.819238877
1,,0.771323615,,0.853074678,,0.819238877
1,,0.771323615,,0.853074678,,0.819238877
1,,0.76163362,,0.844206958,,0.812711077
1,,0.76163362,,0.844206958,,0.812711077
1,,0.76163362,,0.844206958,,0.812711077
1,,0.76163362,,0.844206958,,0.812711077
1,,0.744191629,,0.83179215,,0.802919377
1,,0.744191629,,0.83179215,,0.802919377
1,,0.744191629,,0.83179215,,0.802919377
1,,0.744191629,,0.83179215,,0.802919377
1,,0.736439633,,0.824697974,,0.796391577
1,,0.736439633,,0.824697974,,0.796391577
1,,0.736439633,,0.824697974,,0.796391577
1,,0.736439633,,0.824697974,,0.796391577
1,,0.76163362,,0.84065987,,0.802919377
1,,0.76163362,,0.84065987,,0.802919377
1,,0.76163362,,0.84065987,,0.802919377
1,,0.76163362,,0.84065987,,0.802919377
1,,0.854657574,,0.904507455,,0.842086176
1,,0.854657574,,0.904507455,,0.842086176
1,,0.854657574,,0.904507455,,0.842086176
1,,0.854657574,,0.904507455,,0.842086176
1,,0.959309522,,0.975449216,,0.884516875
1,,0.959309522,,0.975449216,,0.884516875
1,,0.959309522,,0.975449216,,0.884516875
1,,0.959309522,,0.975449216,,0.884516875
1,,1.069775467,,1.051711609,,0.933475373
1,,1.069775467,,1.051711609,,0.933475373
1,,1.069775467,,1.051711609,,0.933475373
1,,1.069775467,,1.051711609,,0.933475373
1,,1.16279942,,1.108465018,,0.975906072
1,,1.16279942,,1.108465018,,0.975906072
1,,1.16279942,,1.108465018,,0.975906072
1,,1.16279942,,1.108465018,,0.975906072
1,,1.211249396,,1.117332738,,1.011808971
1,,1.211249396,,1.117332738,,1.011808971
1,,1.211249396,,1.117332738,,1.011808971
1,,1.211249396,,1.117332738,,1.011808971
1,,1.217063393,,1.117332738,,1.03792017
1,,1.217063393,,1.117332738,,1.03792017
1,,1.217063393,,1.117332738,,1.03792017
1,,1.217063393,,1.117332738,,1.03792017
1,,1.219001392,,1.119106282,,1.06076747
1,,1.219001392,,1.119106282,,1.06076747
1,,1.219001392,,1.119106282,,1.06076747
1,,1.219001392,,1.119106282,,1.06076747
1,,1.220939391,,1.119106282,,1.077086969
1,,1.220939391,,1.119106282,,1.077086969
1,,1.220939391,,1.119106282,,1.077086969
1,,1.220939391,,1.119106282,,1.077086969
1,,1.220939391,,1.119106282,,1.083614769
1,,1.220939391,,1.119106282,,1.083614769
1,,1.220939391,,1.119106282,,1.083614769
1,,1.220939391,,1.119106282,,1.083614769
1,,1.220939391,,1.119106282,,1.080350869
1,,1.220939391,,1.119106282,,1.080350869
1,,1.220939391,,1.119106282,,1.080350869
1,,1.220939391,,1.119106282,,1.080350869
1,,1.220939391,,1.119106282,,1.073823069
1,,1.220939391,,1.119106282,,1.073823069
1,,1.220939391,,1.119106282,,1.073823069
1,,1.220939391,,1.119106282,,1.073823069
1,,1.219001392,,1.119106282,,1.073823069
1,,1.219001392,,1.119106282,,1.073823069
1,,1.219001392,,1.119106282,,1.073823069
1,,1.219001392,,1.119106282,,1.073823069
1,,1.213187395,,1.117332738,,1.06076747
1,,1.213187395,,1.117332738,,1.06076747
1,,1.213187395,,1.117332738,,1.06076747
1,,1.213187395,,1.117332738,,1.06076747
1,,1.166675418,,1.115559194,,1.024864571
1,,1.166675418,,1.115559194,,1.024864571
1,,1.166675418,,1.115559194,,1.024864571
1,,1.166675418,,1.115559194,,1.024864571
1,,1.133729435,,1.110238562,,1.005281171
1,,1.133729435,,1.110238562,,1.005281171
1,,1.133729435,,1.110238562,,1.005281171
1,,1.133729435,,1.110238562,,1.005281171
1,,1.108535447,,1.09605021,,0.995489472
1,,1.108535447,,1.09605021,,0.995489472
1,,1.108535447,,1.09605021,,0.995489472
1,,1.108535447,,1.09605021,,0.995489472
1,,1.069775467,,1.067673506,,0.972642172
1,,1.069775467,,1.067673506,,0.972642172
1,,1.069775467,,1.067673506,,0.972642172
1,,1.069775467,,1.067673506,,0.972642172
1,,1.054271474,,1.057032241,,0.966114372
1,,1.054271474,,1.057032241,,0.966114372
1,,1.054271474,,1.057032241,,0.966114372
1,,1.054271474,,1.057032241,,0.966114372
1,,1.019387492,,1.032202625,,0.946530973
1,,1.019387492,,1.032202625,,0.946530973
1,,1.019387492,,1.032202625,,0.946530973
1,,1.019387492,,1.032202625,,0.946530973
1,,0.998069502,,1.016240729,,0.936739273
1,,0.998069502,,1.016240729,,0.936739273
1,,0.998069502,,1.016240729,,0.936739273
1,,0.998069502,,1.016240729,,0.936739273
1,,0.974813514,,1.000278832,,0.923683674
1,,0.974813514,,1.000278832,,0.923683674
1,,0.974813514,,1.000278832,,0.923683674
1,,0.974813514,,1.000278832,,0.923683674
1,,0.959309522,,0.991411112,,0.917155874
1,,0.959309522,,0.991411112,,0.917155874
1,,0.959309522,,0.991411112,,0.917155874
1,,0.959309522,,0.991411112,,0.917155874
1,,0.94186753,,0.97722276,,0.907364174
1,,0.94186753,,0.97722276,,0.907364174
1,,0.94186753,,0.97722276,,0.907364174
1,,0.94186753,,0.97722276,,0.907364174
1,,0.955433524,,0.98609048,,0.913891974
1,,0.955433524,,0.98609048,,0.913891974
1,,0.955433524,,0.98609048,,0.913891974
1,,0.955433524,,0.98609048,,0.913891974
1,,1.029077487,,1.033976169,,0.940003173
1,,1.029077487,,1.033976169,,0.940003173
1,,1.029077487,,1.033976169,,0.940003173
1,,1.029077487,,1.033976169,,0.940003173
1,,1.116287443,,1.092503122,,0.975906072
1,,1.116287443,,1.092503122,,0.975906072
1,,1.116287443,,1.092503122,,0.975906072
1,,1.116287443,,1.092503122,,0.975906072
1,,1.193807405,,1.11378565,,1.018336771
1,,1.193807405,,1.11378565,,1.018336771
1,,1.193807405,,1.11378565,,1.018336771
1,,1.193807405,,1.11378565,,1.018336771
1,,1.213187395,,1.117332738,,1.05097577
1,,1.213187395,,1.117332738,,1.05097577
1,,1.213187395,,1.117332738,,1.05097577
1,,1.213187395,,1.117332738,,1.05097577
1,,1.217063393,,1.117332738,,1.073823069
1,,1.217063393,,1.117332738,,1.073823069
1,,1.217063393,,1.117332738,,1.073823069
1,,1.217063393,,1.117332738,,1.073823069
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.106462068
1,,1.217063393,,1.117332738,,1.106462068
1,,1.217063393,,1.117332738,,1.106462068
1,,1.217063393,,1.117332738,,1.106462068
1,,1.215125394,,1.117332738,,1.112989868
1,,1.215125394,,1.117332738,,1.112989868
1,,1.215125394,,1.117332738,,1.112989868
1,,1.215125394,,1.117332738,,1.112989868
1,,1.211249396,,1.115559194,,1.103198169
1,,1.211249396,,1.115559194,,1.103198169
1,,1.211249396,,1.115559194,,1.103198169
1,,1.211249396,,1.115559194,,1.103198169
1,,1.209311397,,1.115559194,,1.090142569
1,,1.209311397,,1.115559194,,1.090142569
1,,1.209311397,,1.115559194,,1.090142569
1,,1.209311397,,1.115559194,,1.090142569
1,,1.205435399,,1.115559194,,1.073823069
1,,1.205435399,,1.115559194,,1.073823069
1,,1.205435399,,1.115559194,,1.073823069
1,,1.205435399,,1.115559194,,1.073823069
1,,1.187993408,,1.115559194,,1.05750357
1,,1.187993408,,1.115559194,,1.05750357
1,,1.187993408,,1.115559194,,1.05750357
1,,1.187993408,,1.115559194,,1.05750357
1,,1.156985423,,1.110238562,,1.03792017
1,,1.156985423,,1.110238562,,1.03792017
1,,1.156985423,,1.110238562,,1.03792017
1,,1.156985423,,1.110238562,,1.03792017
1,,1.114349444,,1.097823754,,1.015072871
1,,1.114349444,,1.097823754,,1.015072871
1,,1.114349444,,1.097823754,,1.015072871
1,,1.114349444,,1.097823754,,1.015072871
1,,1.075589464,,1.07831477,,0.995489472
1,,1.075589464,,1.07831477,,0.995489472
1,,1.075589464,,1.07831477,,0.995489472
1,,1.075589464,,1.07831477,,0.995489472
1,,1.04264348,,1.057032241,,0.979169972
1,,1.04264348,,1.057032241,,0.979169972
1,,1.04264348,,1.057032241,,0.979169972
1,,1.04264348,,1.057032241,,0.979169972
1,,1.005821498,,1.032202625,,0.962850473
1,,1.005821498,,1.032202625,,0.962850473
1,,1.005821498,,1.032202625,,0.962850473
1,,1.005821498,,1.032202625,,0.962850473
1,,0.972875515,,1.012693641,,0.953058773
1,,0.972875515,,1.012693641,,0.953058773
1,,0.972875515,,1.012693641,,0.953058773
1,,0.972875515,,1.012693641,,0.953058773
1,,0.92248754,,0.975449216,,0.926947574
1,,0.92248754,,0.975449216,,0.926947574
1,,0.92248754,,0.975449216,,0.926947574
1,,0.92248754,,0.975449216,,0.926947574
1,,0.885665558,,0.948846056,,0.907364174
1,,0.885665558,,0.948846056,,0.907364174
1,,0.885665558,,0.948846056,,0.907364174
1,,0.885665558,,0.948846056,,0.907364174
1,,0.850781576,,0.920469351,,0.884516875
1,,0.850781576,,0.920469351,,0.884516875
1,,0.850781576,,0.920469351,,0.884516875
1,,0.850781576,,0.920469351,,0.884516875
1,,0.812021595,,0.888545559,,0.851877876
1,,0.812021595,,0.888545559,,0.851877876
1,,0.812021595,,0.888545559,,0.851877876
1,,0.812021595,,0.888545559,,0.851877876
1,,0.78295161,,0.863715942,,0.829030576
1,,0.78295161,,0.863715942,,0.829030576
1,,0.78295161,,0.863715942,,0.829030576
1,,0.78295161,,0.863715942,,0.829030576
1,,0.784889609,,0.863715942,,0.829030576
1,,0.784889609,,0.863715942,,0.829030576
1,,0.784889609,,0.863715942,,0.829030576
1,,0.784889609,,0.863715942,,0.829030576
1,,0.891479555,,0.938204791,,0.874725175
1,,0.891479555,,0.938204791,,0.874725175
1,,0.891479555,,0.938204791,,0.874725175
1,,0.891479555,,0.938204791,,0.874725175
1,,1.000007501,,1.012693641,,0.923683674
1,,1.000007501,,1.012693641,,0.923683674
1,,1.000007501,,1.012693641,,0.923683674
1,,1.000007501,,1.012693641,,0.923683674
1,,1.096907453,,1.080088314,,0.972642172
1,,1.096907453,,1.080088314,,0.972642172
1,,1.096907453,,1.080088314,,0.972642172
1,,1.096907453,,1.080088314,,0.972642172
1,,1.166675418,,1.112012106,,1.002017271
1,,1.166675418,,1.112012106,,1.002017271
1,,1.166675418,,1.112012106,,1.002017271
1,,1.166675418,,1.112012106,,1.002017271
1,,1.213187395,,1.115559194,,1.04771187
1,,1.213187395,,1.115559194,,1.04771187
1,,1.213187395,,1.115559194,,1.04771187
1,,1.213187395,,1.115559194,,1.04771187
1,,1.215125394,,1.117332738,,1.083614769
1,,1.215125394,,1.117332738,,1.083614769
1,,1.215125394,,1.117332738,,1.083614769
1,,1.215125394,,1.117332738,,1.083614769
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.126045468
1,,1.217063393,,1.117332738,,1.126045468
1,,1.217063393,,1.117332738,,1.126045468
1,,1.217063393,,1.117332738,,1.126045468
1,,1.217063393,,1.117332738,,1.122781568
1,,1.217063393,,1.117332738,,1.122781568
1,,1.217063393,,1.117332738,,1.122781568
1,,1.217063393,,1.117332738,,1.122781568
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.112989868
1,,1.217063393,,1.117332738,,1.103198169
1,,1.217063393,,1.117332738,,1.103198169
1,,1.217063393,,1.117332738,,1.103198169
1,,1.217063393,,1.117332738,,1.103198169
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.217063393,,1.117332738,,1.093406469
1,,1.213187395,,1.117332738,,1.07055917
1,,1.213187395,,1.117332738,,1.07055917
1,,1.213187395,,1.117332738,,1.07055917
1,,1.213187395,,1.117332738,,1.07055917
1,,1.187993408,,1.115559194,,1.04771187
1,,1.187993408,,1.115559194,,1.04771187
1,,1.187993408,,1.115559194,,1.04771187
1,,1.187993408,,1.115559194,,1.04771187
1,,1.153109425,,1.11378565,,1.028128471
1,,1.153109425,,1.11378565,,1.028128471
1,,1.153109425,,1.11378565,,1.028128471
1,,1.153109425,,1.11378565,,1.028128471
1,,1.110473446,,1.101370842,,1.005281171
1,,1.110473446,,1.101370842,,1.005281171
1,,1.110473446,,1.101370842,,1.005281171
1,,1.110473446,,1.101370842,,1.005281171
1,,1.071713466,,1.074767682,,0.985697772
1,,1.071713466,,1.074767682,,0.985697772
1,,1.071713466,,1.074767682,,0.985697772
1,,1.071713466,,1.074767682,,0.985697772
1,,1.040705481,,1.053485153,,0.972642172
1,,1.040705481,,1.053485153,,0.972642172
1,,1.040705481,,1.053485153,,0.972642172
